num_owners,recent_transfers,avg_transfer_interval,has_inheritance,num_active_loans,num_closed_loans,total_loan_amount,num_defaults,loan_to_value,num_active_disputes,num_resolved_disputes,dispute_severity,has_legal_case,dispute_age_days,property_age,property_area,location_risk,has_clear_title,zone_risk,property_type,risk_score,risk_level
1,1,1.0,0,0,1,646666.5385074158,0,0.6537124347292107,2,2,0.47750751147709786,0,338.02294452273657,30.7251273772678,3290.215173191661,3.4171619965211635,1,1,Residential,35.17,Low
5,1,3.557713654653214,0,0,6,166096.97373694048,1,0.2698286763119305,0,1,0.5934058419066001,0,90.83984341020285,30.847164973340835,18946.565827190054,2.642541753857124,1,4,Residential,26.76,Low
3,2,4.054236098707359,0,0,4,444558.9446398179,0,0.5360281892741705,1,0,1.2301575526906472,0,424.20944165012236,31.65754828445962,959.852648928687,6.7468063303355414,1,5,Industrial,44.42,Medium
7,0,8.713089114675581,0,1,2,77437.19666276082,0,0.3706459134174074,0,0,1.3640190673443042,0,30.0,36.24607836783091,14075.44784258642,4.276938654509302,1,1,Residential,38.58,Low
3,2,3.5117163553367274,0,1,1,259162.79348658744,0,0.586074701508392,0,1,4.103828035286922,0,649.6564894742472,31.116339603523905,26286.71530703877,9.397252761957512,1,4,Agricultural,60.6,High
3,1,12.412648305290407,0,1,1,16902.670386502847,0,0.3723305997089732,0,5,4.453325861088272,1,319.4554264896398,50.82909462669781,5514.551174343398,5.1422464761251545,1,5,Residential,59.89,Medium
3,2,4.945429246379395,1,0,2,122073.85591516393,0,0.1371726284566513,2,1,1.766989897383411,1,30.0,38.63315661500842,3039.890213633809,2.4734668874603845,1,3,Residential,67.07,High
4,0,9.173425819281473,1,1,4,38909.76465407957,0,0.3610081335059592,0,0,0.6609123746112325,1,749.6592130987157,33.021792298433425,13775.993571745708,9.617757826553659,1,4,Commercial,66.33,High
4,0,1.0,0,0,2,245330.82786365264,0,0.6765693531860364,0,2,3.4123050559988584,0,766.9707670657634,32.419717982815015,22319.949832016642,5.638905223233986,1,1,Residential,32.52,Low
3,0,9.666711838118559,0,1,1,925866.7386549442,0,0.22629785843971695,0,1,3.148933137232934,0,699.3657958046919,23.62255979553221,1482.347880273496,5.667030323361365,1,2,Residential,30.72,Low
3,1,5.621864118497762,1,1,4,237354.62675101194,0,0.36041275270704354,0,4,3.198514153921791,0,543.3234341402778,13.72971688539274,1150.478186630166,4.472224199599255,1,4,Commercial,45.82,Medium
3,1,1.0,0,0,1,890824.2568100748,0,0.23935842168068133,0,0,0.033006024381729886,0,413.5348276849017,45.01285285800792,1133.1990306820305,8.523943975253847,1,3,Agricultural,27.36,Low
2,2,1.0521458519387688,1,2,3,534281.6274488505,0,0.5723787082183882,1,1,2.803740946790147,0,184.57589502305004,44.93923627140775,500.0,3.5887925861740824,0,5,Commercial,70.21,High
4,1,13.052391475845862,0,0,6,356195.0178423467,0,0.6174693941084131,1,1,3.8308321121960396,1,53.499926821806916,13.395088371772562,12088.477835819229,1.1233873710125732,1,3,Commercial,62.1,High
1,1,1.0,0,2,0,135177.65461397442,2,0.23642598542066445,2,3,1.8579058113689932,1,124.37989304046394,13.720070675840745,2952.1460972743785,5.475501342190771,1,5,Commercial,96.06,Critical
1,3,3.1044576593816036,0,1,3,1276524.8238294825,0,0.35426133437991586,0,0,2.7825671566878256,0,155.59814433844392,40.50005895574942,1946.366642172153,9.33298220478045,1,4,Industrial,58.99,Medium
7,2,1.8805653007627727,1,1,3,27862.501983124745,0,0.16015027633872636,0,2,2.9937387357514114,0,161.79942300729635,25.19672382887223,1532.4657767676092,3.459400178899374,1,5,Residential,59.93,Medium
1,1,5.469279690270193,0,1,2,583841.3600259006,0,0.5025042078519437,0,2,1.4128028858772737,0,304.24043334417814,15.150334407386982,5747.325960288668,3.39674893024106,0,1,Residential,47.66,Medium
1,1,9.151339073030156,0,1,0,485426.1184313912,0,0.23556875868294724,0,0,3.359943042802372,0,85.29223188651608,5.932378483103584,1102.9890874949997,7.6428989149964695,1,4,Agricultural,31.28,Low
1,2,2.2343904608023784,0,1,4,290840.0440572846,0,0.5756778755818186,1,0,3.143234179466515,0,76.76050726461033,23.066268002928027,11456.235682380555,7.979800006577642,1,2,Residential,50.09,Medium
3,0,2.783493497963601,1,0,6,137429.62224755224,0,0.9437918779405869,0,0,4.95636319458097,1,460.69445707992975,31.9590099952288,1691.9457469935714,4.920008839166327,1,3,Residential,72.83,High
1,2,20.064131964433788,1,1,3,281670.3029720326,0,0.3177726731042039,1,2,5.086096333152965,0,30.0,25.760826871308293,532.9932056453148,8.502789440107323,1,3,Commercial,49.37,Medium
3,1,7.660452083591068,1,1,3,1030890.1146556677,0,0.04593087601806296,0,0,1.5088309968093665,0,59.11310749227473,10.10472780278565,7386.4658019227945,2.54739775603315,1,4,Agricultural,25.69,Low
6,2,11.375050554649363,1,1,1,906285.6001292553,0,0.19294665454209944,1,1,0.06400087176449798,0,208.36220636124926,21.174997874607783,809.4254556199656,4.3032283602485215,1,2,Agricultural,51.45,Medium
1,2,2.888053070761352,0,1,1,1418350.3336575788,0,0.20824879597854762,3,2,0.0385836047343497,1,58.9259221872697,38.32615595979972,2681.0871179947826,4.638501237850949,1,4,Residential,73.82,High
2,1,1.3333629859914586,0,0,2,183935.26682499115,0,0.46523551886495296,1,2,5.591361046310581,1,1173.1832022000729,53.74542544053058,12122.051381736319,3.8151630388566407,1,1,Commercial,66.01,High
3,2,2.653980781572181,0,3,2,244780.13662814253,0,0.6228220736066683,2,1,0.8230501228681667,0,404.77685268734217,30.69830812085645,3205.947458509153,2.959637941172296,1,1,Residential,58.63,Medium
3,0,6.295523737723073,0,1,2,9451.853579518589,0,0.28299946562158684,1,0,0.9481299806242893,0,206.95118671461088,45.49219432881841,3506.6593003585263,4.0433457604806335,1,2,Agricultural,31.22,Low
7,2,1.0,1,1,2,1431913.5550619029,0,0.36788744944952634,0,2,1.2694095161205996,0,43.460962904632254,40.814864632560955,1544.0644241613534,1.1620286518218192,0,4,Residential,69.92,High
5,0,1.5767678091792812,1,2,2,199783.8349790794,0,0.17399967891488868,0,3,0.6179448841632107,0,177.54912827725914,21.28771723019431,3836.8038499982017,7.330150312840617,1,2,Agricultural,44.93,Medium
2,1,1.0,0,1,4,258894.75902198133,0,0.5430553691148332,0,3,1.785217722318768,0,383.81306985319924,44.0643585862427,1169.297657987005,7.155633110772809,1,2,Industrial,45.88,Medium
1,2,2.8312313156269058,0,1,2,1191922.5826844191,0,0.17051880054231636,1,0,3.070706374494931,0,1265.7442711335189,46.86462648457338,6573.581730732465,5.051963009892999,1,1,Industrial,43.15,Medium
7,4,8.785217589737659,1,0,0,373905.6329129096,0,0.501793063184075,3,0,0.5950382952004425,0,233.5860089891982,22.737525179604066,1801.2762040770076,3.9062402547911517,1,1,Agricultural,64.49,High
5,1,1.0,0,0,2,417556.49785862525,1,0.11774065254949342,1,3,2.7178351591673744,0,430.33312166875453,30.26563026254855,2247.0677233027523,4.906841823122042,1,2,Residential,52.55,Medium
3,0,5.624630297789056,0,2,2,96933.67978737631,2,0.46483378643515655,1,3,2.2296000717887106,1,79.33605706247052,21.521763023214575,658.3268807278354,9.42868734390028,1,2,Commercial,84.13,Critical
2,0,13.47783282328166,0,1,3,345235.40344127855,0,0.13479814051256506,2,1,1.4913391454551375,0,356.6749094870184,11.144741386017873,6476.336187255237,6.432083640093108,1,5,Residential,30.32,Low
3,2,1.3520135315497697,0,0,2,1251791.5932428285,0,0.01465547043457311,1,0,0.7873955225507966,0,99.71583391448563,45.34686531386812,1319.1166751393346,7.582215842362712,0,1,Residential,59.61,Medium
2,3,5.914887787638996,0,2,3,409035.6758906347,0,0.19147823051685886,0,0,4.123587718552979,0,80.5970488124133,54.04163464034673,578.1970328632589,3.0656507078016726,1,2,Agricultural,44.71,Medium
4,1,18.464819139159378,0,1,2,147263.63347474,0,1.0127315305042746,1,1,1.0309932709910221,0,259.79256834393374,29.077895848997457,1369.626518716306,1.8528217509270528,1,5,Agricultural,42.35,Medium
3,0,16.38756697489966,0,1,4,15838.667403288826,0,0.5676099312887617,0,3,0.938929367323526,0,86.80841039606743,21.982903390058226,10113.613200043663,1.7486644123820514,1,2,Industrial,16.25,Low
3,1,1.3389344565350099,1,0,1,204963.85545282468,0,0.7026746650189195,0,0,2.0509328735606664,1,466.36711360393707,46.01969236384795,7115.060721395885,5.248169682207259,1,5,Residential,65.37,High
6,0,1.0,0,2,1,425006.8388499415,0,0.19163990998779074,2,2,5.059765965750197,0,1011.0418202320609,47.64169904305618,500.0,7.450177041199294,1,2,Commercial,69.38,High
1,2,1.0,0,1,1,21773.940881850565,0,0.44628434922494203,0,1,1.418625966634184,0,182.57990275946693,17.00797878423301,1052.0194889040094,7.967083443346491,1,4,Residential,42.08,Medium
4,1,6.053907462667966,1,1,1,470538.4140712886,0,0.22697192462297353,0,2,2.5652433156245373,0,142.09039693977763,32.10266689237997,25792.93837341598,7.483688262910087,1,1,Agricultural,41.99,Medium
2,1,6.468737714938822,0,2,2,370553.3633680351,0,0.2673306673395126,1,1,1.2208611169686234,1,70.60744930863304,59.69145606947963,19603.267925650664,9.214862388833533,1,2,Residential,61.47,High
2,2,5.607919050962385,0,3,3,764933.3560280321,0,0.5799223221133931,0,0,0.493867747886273,0,180.65544124510055,57.32002928180397,500.0,1.4680220130296755,1,3,Commercial,46.09,Medium
3,1,2.047955951516384,1,1,7,14656.82486699841,0,0.5552963896706116,1,2,0.2646695348942014,0,299.35448911285994,16.13839372945624,11472.440580626675,8.698055397083474,1,3,Agricultural,55.22,Medium
3,3,1.0,0,1,3,758993.3681869326,0,0.6202988593316512,3,3,0.29312080318495687,0,170.36738409838293,9.128147452467704,500.0,6.946089360435749,1,5,Agricultural,73.84,High
1,2,4.34657167641477,1,0,2,367899.0125350208,0,0.3297229841738004,1,1,0.04311278884972132,0,356.13498331618075,35.265253815857015,849.7226477000827,2.579681008023676,0,1,Agricultural,52.83,Medium
3,1,3.3051470700764494,0,2,2,231438.01176645435,0,1.042254387851108,1,4,1.6099561775452804,1,396.3764496504103,40.694991761743935,598.0755779624261,7.1414266135386475,1,5,Agricultural,73.18,High
2,3,6.525123210306561,0,1,2,1681704.852583148,0,0.49162068647232327,2,0,0.28106823341028275,0,37.57741471304378,40.790019382408204,9018.927551844625,5.605836041238142,1,1,Agricultural,46.3,Medium
4,0,2.911250806482374,0,1,1,87247.85770556166,0,0.33100504283612875,1,1,4.015333644298916,0,436.7622863909129,38.177996714299866,3133.777593059775,4.231371218807814,0,3,Commercial,56.91,Medium
6,2,2.0672824819641593,0,1,1,389706.8201794889,1,0.1373437919171561,0,1,8.137064139386188,0,841.604390747235,34.25435525207324,6376.920595902268,3.2316234324927793,1,3,Agricultural,70.09,High
5,2,1.737008775539004,1,2,3,193553.43347697737,0,0.38775530936135927,2,1,1.3698371641786726,0,30.0,23.633310626991843,500.0,5.1773894852025935,1,5,Commercial,60.35,High
5,0,1.1879261612993062,0,0,3,374844.3522587388,0,0.21170506067198547,2,0,1.1944887017241075,1,292.5537533529332,20.502178155446654,11220.326515995095,3.1521938067028854,1,4,Residential,61.98,High
3,0,1.5445038676059306,1,2,3,401788.5425872376,0,0.14233027980303664,1,0,0.8556437636680352,0,337.9987162149754,42.06116320819222,34676.61615782007,1.745623755677201,1,3,Residential,35.74,Low
3,2,1.0,1,3,2,46852.27139846974,2,0.7193374497499587,1,1,2.032371010071013,0,451.5917908087809,19.42040119565364,4276.545620261249,8.615080525779888,1,1,Residential,77.91,High
1,3,2.1297960056644016,0,0,4,541076.9572825273,0,0.3059637362902228,1,4,1.8731251077249595,0,177.89503324930436,4.989620526156191,50000.0,6.3355328367057355,0,2,Commercial,52.78,Medium
3,2,1.0,1,1,2,503219.18715661275,0,0.5390705271620722,0,1,0.8413060890131799,0,623.2955597222226,32.158454291259204,11005.287021678956,4.273026925494975,1,2,Commercial,36.57,Low
4,2,1.031517270084589,0,0,2,733681.2255337691,0,0.40573125520106934,0,1,0.8406498965693364,1,283.3508656199845,34.28409405881637,44818.67194923088,5.020119825694794,1,2,Residential,53.27,Medium
6,0,6.867294340564063,0,1,2,47517.28040790811,0,0.2983643355925151,0,1,2.0701701198345748,0,191.92867787273,58.85536018965391,2111.525640267157,8.783446308487196,1,3,Commercial,50.45,Medium
2,1,1.9686881381653378,1,3,1,176383.11567612732,0,0.28927979952960825,0,0,1.617323402523041,0,463.6648053152898,30.502569095981816,4821.9253623266595,3.8785915495527217,1,4,Agricultural,48.79,Medium
1,1,5.516672357882744,0,0,2,525069.0868300496,0,0.6392258166081689,1,1,2.5356395043393043,0,957.1954850516362,10.104005423306297,1077.5797183044117,4.4215574270950455,1,3,Residential,38.07,Low
2,0,6.309495957803014,0,1,0,73514.36572528961,0,0.7082343353487143,0,1,5.673780072768324,0,610.0325517859674,48.29039685394112,500.0,7.894723697035544,1,1,Residential,51.51,Medium
2,1,4.35163401173151,0,2,3,565978.3593507112,3,0.6601351767227084,0,2,3.0245458259224143,0,974.1128204352972,29.260421057156986,880.6418465836654,2.804703498219081,1,3,Agricultural,71.31,High
1,0,15.934190460106842,0,0,3,30420.26268431446,0,0.32471945200021335,0,3,0.7258048979849169,0,112.84244160102585,27.602450025238173,4568.955861563183,6.933362971029512,0,3,Residential,8.81,Low
2,2,1.0,0,1,3,203932.65787136732,2,0.9075985919603374,3,2,2.8469329977124116,0,46.042922012408695,12.550026360226461,500.0,4.908914249133604,1,3,Residential,86.39,Critical
5,2,6.709524578922482,0,0,3,937715.5242299937,0,0.6426189354573736,0,1,1.1957631937262516,1,278.9768123972294,37.64375637816114,3534.6706801745745,5.501427090371278,1,3,Residential,62.28,High
6,2,15.9449644947836,0,2,1,744255.0032709611,0,0.16195250635743022,0,0,3.007062608013391,0,30.0,32.34401327025469,500.0,8.081921400587202,1,1,Agricultural,56.18,Medium
4,0,9.912362941205322,0,0,1,517481.8374784524,0,0.8517380171220309,3,1,4.353161147318909,0,409.774054748462,31.192415127287607,1815.415899546005,9.938191206834418,0,3,Residential,83.05,Critical
2,2,1.0,0,0,2,1021876.6711221666,0,0.6292534082079457,0,2,0.5752024157892207,0,100.17018025020114,44.06556898242482,4405.256851448837,8.483607316175235,1,4,Commercial,33.67,Low
5,1,1.978714904465241,0,0,2,617679.3548477574,0,0.2750222063266208,0,0,0.5453111071583069,0,221.10885920299046,45.8819059110663,1035.696768983176,2.4448956972634375,1,5,Residential,35.11,Low
4,0,1.0,0,0,0,366334.07881319703,0,0.6694717542671054,1,1,1.133469313076898,0,389.0318601496054,34.809656911357656,1863.312362065424,3.020966517163496,0,1,Residential,52.97,Medium
3,1,4.597835012645975,1,0,0,1948998.4263578597,0,0.48575388461211233,1,0,0.1058184062102219,0,240.8623176467647,38.07805831318046,2893.6373232859855,4.689374294251749,0,4,Industrial,57.99,Medium
4,0,6.227238635820356,0,2,0,593485.8720634668,0,0.7058909749698926,1,1,2.3147251990967277,0,98.28308434142657,35.204316731577,1663.171961968596,7.473038679109237,1,2,Commercial,59.06,Medium
1,4,1.9068421654841163,0,0,2,459857.264207292,0,0.2866119404021902,0,2,2.7701987873428253,0,775.0249325218265,55.07952976326334,4575.353781580452,5.584340487882084,1,2,Industrial,35.11,Low
2,3,3.8772834957087983,0,3,1,262860.1342788579,0,0.5581251744851332,1,3,0.8475535111585516,0,527.8609413851015,16.399435132068945,500.0,9.116206077299386,0,1,Agricultural,70.64,High
2,5,5.870784901657679,0,0,3,1163502.9264874763,0,0.3586385786883305,1,1,1.2520437152745778,0,335.4260818613974,13.714406018746004,502.94599224369256,1.4380793233550513,1,5,Residential,39.25,Low
3,0,2.735199381568253,0,1,1,175281.89585216413,1,0.13151133220182193,3,0,1.7849364448188443,0,437.67836785430677,12.173258219765753,639.8754315707137,3.3266528093169767,1,3,Agricultural,55.9,Medium
5,2,9.621275179572027,1,1,2,4631.178856989835,0,0.3004750221112122,0,1,0.15289369410661516,0,195.8957470848657,37.75976918800052,2168.8361035815788,2.9734443318773556,1,1,Residential,33.14,Low
3,2,7.382188138533056,1,0,3,109538.74101488513,0,0.3503691856672,0,1,2.4847173002897596,0,172.07268115178874,28.299265905578654,44860.746694393776,7.697538527584422,1,3,Residential,53.47,Medium
5,0,1.0,1,1,1,57995.909638931895,0,0.4659225968010005,1,1,1.4960587441525204,0,63.68747183863652,13.406132548500313,7106.065634032036,5.182943933703597,1,3,Residential,56.81,Medium
2,2,4.852748665113519,1,1,4,192091.9153454832,0,0.1789745008186281,0,0,1.9577278762055588,0,594.0588674931448,27.097929991142486,500.0,1.1351173663239917,1,2,Residential,29.35,Low
4,2,1.341525462703641,0,1,1,874001.4833758685,0,0.14001002787617622,0,0,2.5734815281787227,0,175.0983428775059,62.3607570906751,4077.2299661000984,7.9609307718595,1,5,Commercial,66.98,High
5,0,4.076780457351359,0,0,2,527101.1163985048,0,0.07076746461797634,3,1,2.251301557111455,0,430.2283889276623,36.41216444261663,1303.860369728665,4.256228404924045,1,3,Residential,41.86,Medium
2,2,15.719820827257411,1,1,1,92551.06303832064,0,1.0040738688352961,1,1,0.20035149009347505,0,130.15610840819917,52.1242336459354,1506.8754723465765,3.344143226160531,1,1,Commercial,46.14,Medium
1,0,10.562386495204237,0,2,4,777526.2892600998,0,0.2511008339574735,1,1,3.0519597130996936,0,580.1976636312614,10.450562972915822,1000.0033422248597,2.644459138717777,1,2,Industrial,31.38,Low
1,3,2.591907178398636,1,0,4,350811.364480175,0,0.5905288842833609,1,1,1.8834559751827302,0,40.58930146845642,34.38037371081259,1958.102793546486,9.514109680530122,0,3,Commercial,65.66,High
4,2,1.7231239008088135,1,1,0,359452.6700431902,2,0.40713562354410904,0,1,2.5096961757426346,0,358.01649829710107,37.69079146261252,500.0,9.478342248755208,1,2,Residential,80.64,Critical
3,1,1.3355147100856257,1,0,3,224796.42167803654,0,0.4330463447359837,0,2,0.6062730256912847,0,601.5752076435164,40.380010001675416,2482.156855268372,1.68897599363545,1,2,Agricultural,26.7,Low
4,3,3.80193868862533,0,1,1,999821.3943001797,0,0.28201161332167557,0,0,0.5005856071082195,1,394.0342717402446,26.203827787821066,4785.061664511625,3.0949062368762803,1,1,Agricultural,51.64,Medium
1,2,1.0,1,0,2,191602.8270065685,0,0.39840403138918046,1,0,3.498460905953798,0,434.754636504617,44.799469429731175,894.978553570901,6.815073898745617,1,1,Residential,47.73,Medium
1,1,3.984489497937968,0,1,0,49435.12303173307,0,0.2803881967622421,0,0,0.9898690669319865,0,272.48149971450664,37.37740815247974,1346.912444066868,7.033821925404828,1,4,Commercial,38.28,Low
2,1,1.0,0,0,2,180290.56298044804,0,0.36457379003964163,4,1,1.7129645208831403,1,298.85578111896984,31.321857237854857,500.0,4.759045694598827,1,3,Agricultural,68.83,High
2,1,1.9566989397506942,0,0,3,628253.6910037935,0,0.40488583791565896,2,0,1.604118981050312,0,30.0,23.57405111631705,1621.4769824996845,6.116588720309929,0,2,Commercial,50.51,Medium
1,1,1.2418857490325106,1,2,0,535861.3677112649,0,0.7805507567410804,0,1,1.7597576427645805,1,105.39503075177937,7.720006141400496,3408.0338635437456,7.323675248886949,1,4,Commercial,67.17,High
2,3,17.740162669793005,1,0,4,104138.03205478951,0,1.087566886698317,0,2,0.14408022092850417,0,467.15543032858835,1.2496348789898022,2243.718451591818,9.554582836615294,1,1,Residential,38.32,Low
5,2,6.495857477176397,0,2,0,59270.329536799836,0,0.15330595026992294,2,1,0.7204299638763465,0,1061.4615437880295,19.902807537795653,7950.992375650059,7.525984611401029,0,5,Residential,72.38,High
2,2,2.151248986990778,0,1,6,540679.6285354932,0,0.4234304042180274,0,0,0.13758693878006562,0,284.84890199324093,27.684891324226584,12474.043932433788,1.9924356786029596,1,2,Agricultural,22.62,Low
3,2,1.0,0,0,4,564087.7565465554,0,0.5757471685939496,0,1,1.3084721663140182,0,471.99493041124896,19.862300918573954,1229.6368846391538,7.460619527555275,0,5,Agricultural,52.9,Medium
4,0,3.636629315480983,1,0,7,227971.18661953724,0,0.6145535260233707,1,1,4.647590501095274,0,419.99981514560653,35.16659614309923,2103.148963153343,1.6095369568522675,1,5,Agricultural,56.7,Medium
2,1,1.2004814604408247,0,1,0,925122.6000506657,0,0.19397680449919708,0,0,0.9858934275772328,0,2698.3665037073492,42.34434374641662,569.0272100181434,5.5225651330696515,0,2,Commercial,35.68,Low
2,0,3.8439845049672923,0,3,2,1913042.022050104,0,0.32947371664773817,0,1,3.0506508774454644,0,578.4399381468737,11.240988258027954,1445.1092528823544,5.742057168306029,1,4,Residential,46.27,Medium
2,2,9.020041529735991,0,0,0,115112.54783900612,0,0.42108855676130674,3,2,0.6772388854564532,0,360.5885539155577,38.23760095331606,3220.9529361217533,8.00438235135465,1,4,Agricultural,49.27,Medium
5,2,4.782863216814341,0,3,1,430272.7808048253,0,0.3000784449384511,1,1,3.8795786476822056,0,44.65689879615458,29.599452852767293,9232.92717292892,1.104027844647097,1,2,Agricultural,53.35,Medium
3,3,5.022720119674014,0,0,2,2680.3358822167456,0,0.4018278283367479,1,1,1.0877416667401958,0,164.41613387406903,4.149812950416155,2570.607928769873,8.87276860390242,0,3,Residential,53.66,Medium
2,0,3.893855301712879,0,1,2,624231.3071894202,0,0.828079176610407,0,0,0.8776841950772484,0,105.34427341039431,43.627054235486,4731.620868142182,6.974962567372271,1,5,Commercial,43.07,Medium
4,3,13.104706387761382,1,1,2,267458.5138945621,0,0.7174191801906805,1,0,2.391213161537039,0,701.5042424971102,15.966768090379835,500.0,1.2807176498396902,1,4,Commercial,58.52,Medium
7,1,13.434087427041796,1,0,1,107382.64043797464,0,0.652542436495393,1,3,1.4379857726623129,0,215.67957329068074,68.55331489374609,4296.566236403729,2.4402724834850167,1,2,Agricultural,43.63,Medium
1,0,3.594614708724007,0,0,4,697610.8896273931,0,0.5487477688122621,0,0,0.8229262548365295,0,279.7223220626329,47.51484625938164,809.2875443363438,1.355657769791673,0,1,Industrial,24.07,Low
7,1,1.8246840910076667,1,0,2,832075.8871386575,0,0.32352381768619987,2,2,0.11969583469855458,1,1221.7905385670306,27.863180698743207,31388.169764626382,7.893456404062654,1,1,Residential,77.43,High
3,1,3.077108139051762,0,0,3,58922.67571044991,0,0.31652182632436815,1,1,0.36457749182431465,0,661.4044878912061,29.975274824801506,45349.28413649868,2.5381458316779733,1,2,Residential,22.28,Low
1,0,1.032402718942003,0,1,2,20929.892376460437,0,0.5377568396133597,0,0,2.95966094174895,0,569.3241569138073,9.129654572099088,30142.599642940568,1.4103998529987005,1,3,Residential,22.34,Low
2,1,5.057738901073634,0,0,3,203291.69783117503,0,0.44558322878679285,2,1,5.069834146905194,1,55.99363521312681,56.35229322802948,748.9373703036703,2.2418895864246435,0,1,Agricultural,61.36,High
1,4,3.4666593458915234,0,2,1,491736.99463749223,0,0.6597129310463065,1,1,0.36986179980195427,0,30.0,17.2619686860932,7979.178616536953,6.036013035288519,1,3,Residential,60.25,High
4,1,1.0,1,2,2,788532.6218247655,0,0.24816803572451956,0,0,1.6853428580591938,0,48.96777274323226,30.629904182804907,500.0,5.459378727393882,1,2,Commercial,58.23,Medium
3,1,1.1010379593184987,0,1,5,394897.8740964145,0,0.23931281666875032,0,2,0.06954253665487503,0,492.07985098071146,20.368148947397707,14843.416780718671,3.216316176918283,1,2,Residential,26.31,Low
2,2,3.266094706114919,0,0,3,434642.4797580933,0,0.36214638781431807,0,1,0.68735796619498,1,193.03028252942542,36.91636586473115,2825.328619821389,9.486417526607163,1,5,Commercial,60.9,High
1,1,10.927966994889779,1,3,2,804364.6361716327,1,0.7915863216729742,0,0,1.1912714289861581,0,45.61114012585017,29.686598929330383,500.0,8.69327979116781,1,2,Residential,63.5,High
2,0,4.178057141635772,0,0,0,376282.35071541084,0,0.14131976904468196,1,2,2.6626873178902093,0,490.3080042595969,20.606354659707605,7345.133944633251,3.8301484565970774,0,3,Industrial,32.78,Low
3,1,5.721213503863904,1,2,1,472286.58067940176,0,0.7608383207369901,0,1,0.09022037946430025,0,78.98468805248382,36.96507387151486,1773.7482147105288,5.271147387744021,1,4,Commercial,53.78,Medium
3,0,2.070223159044721,1,1,2,363059.761328394,0,0.24048207032776484,2,2,3.0394746101951102,0,324.5826179063254,52.55866831298682,1762.8102243279259,5.651408730476772,1,1,Agricultural,59.3,Medium
1,1,4.236288891468574,0,0,4,1062044.7285540905,0,0.49981205832893444,0,2,0.45291749177159196,0,493.85421616393654,30.732599301214464,6570.712244145443,7.805581974229878,1,1,Agricultural,27.65,Low
7,1,2.9654217682805317,1,1,1,134277.4958488368,0,0.6633908905619694,2,2,2.8503346045994524,0,341.8765588251008,1.0,13316.39924507796,4.851518993567147,0,5,Commercial,82.92,Critical
2,2,5.381269248613435,0,0,5,153258.221817167,0,0.6466687257955994,1,0,1.9641710798113974,0,1845.8718520604966,35.63438115781707,4448.634375070264,5.918236887921834,0,4,Residential,48.84,Medium
3,1,1.0,0,0,3,68460.83031949776,0,0.5932754762803342,2,0,0.8297459581192616,0,207.84878801020815,7.850619434498075,500.0,4.713090078513245,1,3,Agricultural,33.3,Low
4,1,3.3991829662985356,0,1,2,855920.1579626906,0,0.7043980541887271,0,1,2.5729087729891655,0,136.39436007182925,9.457984486858763,4433.920404767558,7.865387301079991,1,3,Commercial,52.61,Medium
3,2,1.754832236155948,0,1,5,265324.8226235159,0,0.2145755895150977,2,1,0.5392196182055793,1,81.99379028904438,7.8998432934366285,627.7361479065758,6.003405874792034,0,5,Industrial,86.02,Critical
6,2,1.9739988870023328,1,1,3,213774.0314621645,0,0.1866579128247499,0,0,0.4962252992246547,0,255.76833301347497,40.593646043032656,6106.475070107524,8.450025491294543,0,2,Commercial,60.45,High
5,2,16.210393656486616,0,1,1,1990920.1731828656,0,0.22133410854456165,1,1,0.1274665083430909,1,698.5337566659886,8.215273132682775,4827.026643388492,1.4836220985674635,1,4,Commercial,55.62,Medium
2,2,1.008713538101343,0,1,2,1307302.9243434905,0,0.39593930048594905,1,1,0.9987072714974913,0,1071.590525837548,44.80898471764485,1825.9713495573692,9.138757246822491,0,1,Agricultural,63.19,High
1,0,1.8643501286546167,1,0,3,1787555.4707147558,0,0.5976987304135264,0,0,0.20563113823899032,0,1305.792040400931,42.16379529729763,2382.115413124513,8.374514004793205,1,4,Agricultural,36.58,Low
5,2,3.5656533935162447,0,1,0,76749.86064927539,0,0.5370451138074416,0,1,1.0877340749316258,1,276.6552276958989,17.056108884132804,500.0,8.366542265301419,0,5,Residential,81.84,Critical
3,1,9.939855371622118,0,0,2,1109360.1408895748,0,0.7008875693765928,1,2,0.01970389506159439,0,339.2780244221303,37.18680656290523,30337.721108237645,2.262779553925623,0,2,Residential,36.59,Low
5,2,2.6950117883752265,0,0,3,199276.72391897356,0,0.3495561160456576,2,4,0.33703458435892103,1,317.9782949159821,47.67190572044646,4350.448587498145,3.3712558736282707,1,4,Agricultural,67.68,High
1,3,6.810258631955693,1,1,2,6368.77472731834,0,0.6644896686469361,0,1,5.387464607073438,0,228.9673277501155,21.264795857431572,3895.5116435336836,9.822354631167222,0,2,Commercial,71.33,High
3,1,9.70271632042408,0,0,0,248213.50488171008,0,0.25566124983105465,2,2,3.174979257513745,1,60.28248132693033,48.48161505934664,4178.143407125884,9.552475537589357,1,4,Residential,60.6,High
3,2,1.8554369288070727,0,0,1,355855.56786446756,0,0.5660147799271141,0,1,0.5388032734856749,0,30.0,32.53245302579598,500.0,3.0389020587048448,1,1,Residential,23.25,Low
3,0,2.494075066728075,0,1,1,57268.14428094363,0,0.19204769013615586,0,1,2.533768461197432,0,209.44893123358162,19.661243305503472,11445.234082835539,4.896124031407739,1,3,Residential,33.57,Low
